Bestellnr,Autor/ Herausgeber,Titel,Verlag,Einband,Format,Gewicht in g,Auflage,Jahr,,Ort,Zustand (1-4),Sprachennr.,Sprache,ISBN,EAN,Seitenzahl/Umfang,Ihr Preis in €,zvab-Preis,Zustand-zvab,Illustrator,Übersetzer,Vor- oder Nachwort,Nachwort,weitere Mitwirkende,Untertitel,Originaltitel,aus der Reihe,Band,Schlagworte,Beschreibung,Zustandsbeschreibung,Lieferungsnr,Lieferant,Einkaufspreis in €,Aufgenommen am:,Menge,3860400644,Zustand-amazon,Standort,Kommission,Sparten-Nr.,Spartenbezeichnung,Einkaufsdatum,MwSt.,ebay,Notizen,Bild,alte Bestellnummer,ASIN,versandkennziffer,Höhe,Breite,Tiefe,Suche,ebay-ID,Titel-Autor-anzahl
23109,"Jacoby, Edmund",Weltsprache Europäisch - eine Kulturgeschichte unserer Wörter,Europa Verlag,Halbgewebe (Hardcover),,930,,2022,,München,2,1,Deutsch,,9783958904811,479,15,Inhaltsverzeichnis unter http://d-nb.info/125514159x/04,,,,,,,,,,,"Europa ; Sprachentwicklung ; Kultur ; Geschichte ; 400 Sprache, Linguistik ; 300 Sozialwissenschaften, Soziologie, Anthropologie","mit Lesebändchen, 479 Seiten ; 25 cm ;  ; - Auch wenn wir in der Schule etwas anderes gelernt haben: Alle regionalen Dialekte quer durch Europa sind auf die eine oder andere Weise miteinander verwandt, teils der sprachlichen Form nach, fast immer aber nach den hinter den einzelnen Wörtern stehenden Vorstellungen und Begriffen. - In diesen Vorstellungen und Begriffen ist die gemeinsame Kulturgeschichte Europas geronnen, die nie im Rahmen der modernen Staatsgrenzen abgelaufen ist, sondern immer ein kultureller Austausch zwischen den verschiedenen Teilen des Kontinents war und am Ende auch ein Austausch zwischen Kontinenten, auf denen Europäisch gesprochen wurde. Europäisch, mit seinen Weltsprachen-Dialekten wie Englisch, Spanisch, Französisch, Russisch und Portugiesisch und seinen auch historisch bedeutsamen Regionalsprachen wie Deutsch, Italienisch, Polnisch oder Niederländisch, ist zusammengenommen die mit Abstand wichtigste Weltsprache, und keine andere Sprache und Kulturtradition hat die Welt mehr geprägt, im Guten wie im Schlechten, als die europäische. - Die Schriftgestalt der europäischen Wörter hat deren gemeinsame Geschichte zu einem großen Teil festgehalten und ist eine kulturgeschichtliche Quelle erster Güte. Den Wanderungen und Wandlungen der Wörter anhand solcher Indizien nachzugehen, führt immer wieder zu erstaunlichen und zuweilen auch erheiternden Erkenntnissen. - Es wäre schön, wenn die Europäer ihre Aufspaltung in Sprachnationen hinter sich lassen könnten und zusammen mit den Europäischsprachigen in aller Welt und letztlich allen Menschen die Werte verteidigten, die das Beste der europäischen Kulturtradition sind: Menschlichkeit, alias Humanität, ""gumannost'"", ""umanita"", ""humanite""; Freiheit, ""freedom""; Liberalität, ""liberty"", ""libertade"" oder ""wolnosc"", die Freiheit des Wollens; und eine Gerechtigkeit, eine Justiz, ""justice"", oder ""pravo"", ein Recht also, das auf Treue, ""truth"", zur ""pravda"", der Wahrheit, ""verdad"", ""verité"" beruht.","leicht berieben und bestoßen, ",3438,Heine - ,"2,5",,1,,,,,773,Kulturgeschichte ,,,,,Groß-Oktav,,,1,25,18,4,,,
23110,"Beyer, Rahel und Albrecht Plewnia (Hrsg.)",Handbuch der Sprachminderheiten in Deutschland,Narr Francke Attempto,Pappband (Hardcover),,1200,,2020,,Tübingen,2,1,Deutsch,,9783823382614,474,60,Inhaltsverzeichnis unter http://d-nb.info/1203984936/04,,,,,,,,,,,"Deutschland ; Minderheitensprache ; Sprachkontakt ; Sprachpolitik ; 300 Sozialwissenschaften, Soziologie, Anthropologie ; 430 Deutsch","mit einigen Abbildungen, 474 Seiten : Illustrationen ; 25 cm, 1022 g ;  ","leicht berieben und bestoßen, ",3438,Heine - ,"2,5",,1,,,,,153,Germanistik,,,,,Groß-Oktav,,,1,25,18,4,,,
23111,"Gundolf, Friedrich",Deutsche Literatur im 16. Jahrhundert - Deutsche Literatur in der Reformationszeit,Wallstein Verlag,Pappband (Hardcover) Mit Schutzumschlag ,,1200,,2023,,Göttingen,1,1,Deutsch,,9783835351325,767,50,Inhaltsverzeichnis unter http://d-nb.info/1246467437/04,,,,,,"herausgegeben von Mathis Lessau, Philipp Redl und Hans-Christian Riechers",,,"Friedrich Gundolfs Geschichte der deutschen Literatur, Heidelberger Vorlesungen 1911-1931",2,Deutsch ; Literatur ; Geschichte 1500-1600 ; 830 Deutsche Literatur,"767 Seiten ; 24 cm, 1002 g ; Friedrich Gundolf: Friedrich Gundolfs Geschichte der deutschen Literatur, Heidelberger Vorlesungen 1911-1931, 1931 : Verfasser : [2023] ; Band 2 ; - Eine Rekonstruktion von Friedrich Gundolfs Vorlesungen zur »Geschichte der deutschen Literatur«. - Die Heidelberger Literaturvorlesungen Friedrich Gundolfs waren legendär: Von 1911 bis zu seinem Tod 1931 zog der Ordinarius für Neuere deutsche Literatur Studierende aller Fakultäten in seinen Bann. Der Langzeitlieblingsjünger Stefan Georges gehört zu den bedeutendsten und meist gelesenen Literaturwissenschaftlern der Weimarer Republik. Dennoch wurden seine Vorlesungen zur »Geschichte der deutschen Literatur« erst jetzt von Mathis Lessau, Philipp Redl und Hans-Christian Riechers rekonstruiert und kritisch ediert. - Die Edition bietet einen Klartext und einen Einzelstellenapparat, der gegenüber den zu Lebzeiten publizierten Werken den Blick auf Gundolfs Arbeitspraxis erlaubt und es so erstmals ermöglicht, seine Texte im Entstehen zu beobachten. Verzeichnisse von Gundolfs Hörerinnen und Hörern zeigen, wie viele bekannte Persönlichkeiten in seinen Vorlesungen eingeschrieben waren, etwa Carl Zuckmayer, Max Kommerell, Friedrich Sieburg, Friedo Lampe, Dolf Sternberger, Benno von Wiese, Ernst Kantorowicz u. v. a.","neuwertig, da nur zur Titelaufnahme aus der Folie entnommen",3438,Heine - ,"2,5",,1,,,,,2410,sonstiges,,,,,Groß-Oktav,,,1,24,16,5,,,
23112,"Gundolf, Friedrich",Deutsche Literatur im 17. Jahrhundert - Deutsche Literatur von Opitz bis Lessing,Wallstein Verlag,Pappband (Hardcover) Mit Schutzumschlag ,,1300,,2023,,Göttingen,1,1,Deutsch,,9783835351332,938,60,Inhaltsverzeichnis unter http://d-nb.info/124646618x/04,,,,,,"herausgegeben von Mathis Lessau, Philipp Redl und Hans-Christian Riechers",,,"Friedrich Gundolfs Geschichte der deutschen Literatur, Heidelberger Vorlesungen 1911-1931",3,Deutsch ; Literatur ; Geschichte 1600-1700 ; 830 Deutsche Literatur,"938 Seiten ; 24 cm, 1185 g ; Friedrich Gundolf: Friedrich Gundolfs Geschichte der deutschen Literatur, Heidelberger Vorlesungen 1911-1931, 1931 : Verfasser : [2023] ; Band 3 ; - Eine Rekonstruktion von Friedrich Gundolfs Vorlesungen zur »Geschichte der deutschen Literatur«. - Die Heidelberger Literaturvorlesungen Friedrich Gundolfs waren legendär: Von 1911 bis zu seinem Tod 1931 zog der Ordinarius für Neuere deutsche Literatur Studierende aller Fakultäten in seinen Bann. Der Langzeitlieblingsjünger Stefan Georges gehört zu den bedeutendsten und meist gelesenen Literaturwissenschaftlern der Weimarer Republik. Dennoch wurden seine Vorlesungen zur »Geschichte der deutschen Literatur« erst jetzt von Mathis Lessau, Philipp Redl und Hans-Christian Riechers rekonstruiert und kritisch ediert. - Die Edition bietet einen Klartext und einen Einzelstellenapparat, der gegenüber den zu Lebzeiten publizierten Werken den Blick auf Gundolfs Arbeitspraxis erlaubt und es so erstmals ermöglicht, seine Texte im Entstehen zu beobachten. Verzeichnisse von Gundolfs Hörerinnen und Hörern zeigen, wie viele bekannte Persönlichkeiten in seinen Vorlesungen eingeschrieben waren, etwa Carl Zuckmayer, Max Kommerell, Friedrich Sieburg, Friedo Lampe, Dolf Sternberger, Benno von Wiese, Ernst Kantorowicz u. v. a.","neuwertig, da nur zur Titelaufnahme aus der Folie entnommen",3438,Heine - ,"2,5",,1,,,,,2410,sonstiges,,,,,Groß-Oktav,,,1,24,16,5,,,
23113,"Rühle, Günther",Theater in Deutschland 1967-1995 - seine Ereignisse - seine Menschen,S. Fischer,Pappband (Hardcover) im Schutzumschlag,,1100,,2022,,Frankfurt am Main,2,1,Deutsch,,9783103971613,794+(6),60,Inhaltsverzeichnis unter http://d-nb.info/1255718439/04,,,,,,herausgegeben von Hermann Beil und Stephan Dörschel,,,,,"Deutschland ; Theater ; Geschichte 1967-1995 ; 792 Theater, Tanz","mit zwei Lesebändchen, 794 Seiten ; 22 cm, 963 g ;  ; - Der dritte Band von Günther Rühles »Theater in Deutschland« ist kein historischer Rückblick, sondern die lebendige Schilderung eines Zeitgenossen. Es ist die Zeit der Skandale und Debatten, der Experimente und Neuanfänge, die Günther Rühle in seinem  Lebenswerk vergegenwärtigt. Von Rainer Werner Fassbinder bis Peter Zadek, von Hannelore Hoger bis Martin Wuttke treten all die Künstlerinnen und Künstler auf, die diese große Theaterepoche geprägt haben. Es geht um die Aufbrüche und Veränderungen unserer Zeit, um die Wirkung und Strahlkraft des Theaters in beiden Teilen Deutschlands, bis heute. Auch wenn der Band nach dem Tod Günther Rühles Fragment geblieben ist: Er erzählt fulminant von der Vergangenheit, der Gegenwart und Zukunft des Theaters.","leicht berieben und bestoßen mit kleinen Randläsuren, ",3438,Heine - ,"2,5",,1,,,,,480,Theater,,,,,Oktav,,,1,22,16,5,,,
23114,"Detering, Heinrich (ausgew. und hrsg.)",Reclams großes Buch der deutschen Gedichte - vom Mittelalter bis ins 21. Jahrhundert,Reclam,Broschur (Paperback),,1600,"3., durchges. und erw. Aufl.",2013,,Stuttgart,2,1,Deutsch,,9783150109489,1037,10,Inhaltsverzeichnis unter http://d-nb.info/1034836706/04,,,,,,,,,,,Deutsch ; Lyrik ; Anthologie ; 830 Deutsche Literatur ; B Belletristik,"1037 S. ; 24 cm ;  ; Für die dritte Auflage hat der Herausgeber Heinrich Detering neue Texte von bereits im Band vertretenen Autoren ergänzt (von Kaschnitz über Eichinger und Enzensberger bis zu Grünbein, Kolbe und Wagner) sowie zusätzlich einige neue Stimmen in den Band aufgenommen (u.a. von Helga M. Novak, Björn Kuhligk, Steffen Popp, Ron Winkler, Ann Cotten, Lutz Seiler und Nora Gomringer).","leicht berieben und bestoßen mit kleinen Randläsuren, Rückenknick und einen im Deckel",3438,Heine - ,"2,5",,1,,,,,1030,Gedichte - Balladen,,,,,Groß-Oktav,,,1,25,17,7,,,
23115,"König, Christoph","Kreativität: Lektüren von Rilkes ""Duineser Elegien""",Wallstein Verlag,Pappband (Hardcover) im Schutzumschlag,,510,,2023,,Göttingen,1,1,Deutsch,,9783835355514,248,20,Inhaltsverzeichnis unter http://d-nb.info/128730933x/04,,,,,,,,,,,Rainer Maria Rilke: Duineser Elegien ; 830 Deutsche Literatur,"248 Seiten : Illustrationen ; 23 cm, 446 g ;  ;  - Rilke schrieb seinen Gedichtzyklus »Duineser Elegien« in dem langen Jahrzehnt von 1912 bis 1922. Ein Werkkomplex entstand, der die zehn großen, kanonisch gewordenen Elegien umfasst und ebenso »Fragmentarisches« – so nannte Rilke einen zweiten Band, der mit dem Zyklus im Jahr 1923 erscheinen sollte. Dazu kam es freilich nicht. - Die Lektüren von Christoph König gelten allen Gedichten des Zyklus und des Fragmentarischen jeweils individuell. Sie entfalten den Werkkomplex unter dem Gesichtspunkt der „Kreativität“. Die Frage lautet: Welches sind die Bedingungen, die die Gedichte jeweils möglich machen? Eine Wiegebewegung zwischen Zauberei und Redlichkeit zeigt sich, die die großen Themen Liebe, Tod, Krankheit und vor allem Kunst erfasst. Diese Redlichkeit besteht in der Skepsis, die sich stets durchsetzt - die Gedichte wissen, dass sie von etwas Transzendentem nur träumen, es aber nicht fassen können. So bleibt dem Dichter allein die Gedankenarbeit in der Sprache. - Ein Epilog zur Kritik der Überwältigung beschließt die Lektüren. Das Buch bildet mit seinen Interpretationen das Gegenstück zum ersten, von Christoph König herausgegebenen Band der neuen historisch-kritischen Ausgabe der „Werke“ Rilkes, der die „Duineser Elegien und die zugehörigen Gedichte enthält.","neuwertig, da nur zur Titelaufnahme aus der Folie entnommen",3438,Heine - ,"2,5",,1,,,,,153,Germanistik,,,,,Groß-Oktav,,,0,23,15,3,,,
23116,"Mahler, Nicolas",Komplett Kafka,Suhrkamp,Pappband (Hardcover),,370,"Erste Auflage, Originalausgabe",2023,,Berlin,2,1,Deutsch,,9783518473740,121+(6),13,,,,,,,,,,,,"Comics, Cartoons, Karikaturen ; 830 Deutsche Literatur","121 Seiten : Illustrationen ; 22 cm, 322 g ;  ; - Franz Kafka hat nicht nur Prosa geschrieben, er zeichnete auch leidenschaftlich gern: »Du, ich war einmal ein großer Zeichner«, schrieb er 1913 halb ironisch, halb stolz an seine Dauerverlobte Felice Bauer über seine künstlerischen Ambitionen. Sein Zeichnen hätte ihn einst »mehr befriedigt als irgendetwas«. Was liegt also näher, als ihn zu seinem Jubiläum mit einer Comic-Biografie zu ehren? Und dann auch noch von Nicolas Mahler, der einen ähnlich minimalistischen Zeichenstil pflegt? - Auf unnachahmlich witzig-pointierte Weise setzt Mahler hier Kafkas Leben und Werk in Szene und schreckt dabei auch nicht vor den ganz großen Fragen zurück: Warum scheiterte Kafkas Plan, eine Reihe von Billigreiseführern zu schreiben? Wer verfasste die Fortsetzung eines seiner wichtigsten Werke, »Die Rückverwandlung des Gregor Samsa«? Und was hatte es mit der »weißen Sklavin« auf sich? Die Antworten und noch vieles mehr findet sich in Komplett Kafka.","leicht berieben und bestoßen, ",3438,Heine - ,"2,5",,1,,,,,548,weitere,,,,,Oktav,,,0,22,14,2,,,
23117,"Gerhold, Stefanie",Das Lächeln der Königin - Roman,Galiani Berlin ein Imprint von Kiepenheuer & Witsch,Pappband (Hardcover) im Schutzumschlag,,470,1. Auflage,2024,,Köln,2,1,Deutsch,,9783869712987,281+(6),10,,,,,,,,,,,,Deutsche Literatur ; B Belletristik,"mit Lesebändchen, 288 Seiten ; 20.9 cm x 13.1 cm, 421 g ;  - Ihre Schönheit ist zeitlos, ihre Entdeckung eine Sensation – die Büste der Nofretete. 1913 gelangt sie nach Berlin und wird für den Mäzen der Grabungen, James Simon, zum Triumph. Doch bald werden Rückgabeforderungen laut. Stefanie Gerhold erzählt vom kolonialen Grabungsrausch in Tell el-Amarna, jüdischem Bürgertum in Berlin und den flirrenden Hoffnungen der Zwanzigerjahre. - Nach bangen Wochen des Wartens gelangt die Nofretete-Büste endlich in die Hauptstadt, auf den Schreibtisch von James Simon. Der jüdische Mäzen kann kaum glauben, dass der Fund Berlin zugesprochen wird. Simon, erfolgreicher Textilunternehmer, genießt hohes Ansehen in der Berliner Gesellschaft. Er gründet soziale Einrichtungen und stiftet den Berliner Museen unzählige Kunstschätze. Aber die Büste der Nofretete überstrahlt alles. Sogar Kaiser Wilhelm II. stattet James Simon einen Besuch in seiner Villa ab, um sie zu sehen. - Doch der verlorene Erste Weltkrieg, aufkommender Nationalismus und die Krisen der Weimarer Republik setzen Simon schwer zu. Als die Nofretete 1924 erstmals im Neuen Museum ausgestellt wird, bricht ein erbitterter Streit zwischen Ägypten, Frankreich und Deutschland aus. Wohin gehört sie wirklich? Und während Berlin seine neue Königin und mit ihr den Glanz einer bedeutenden Entdeckung feiert, verliert James Simon im Siegeszug nationalistischer und antisemitischer Propaganda zunehmend an Einfluss.  ","leicht berieben und bestoßen, ",3438,Heine - ,"2,5",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,21,14,3,,,
23118,"Gailey, Samuel W.",Die Schuld,Polar Verlag,Pappband (Hardcover) im Schutzumschlag,,530,"Deutsche Erstausgabe, 1. Auflage 2024",2024,,Stuttgart,2,1,Deutsch,,9783948392963,308+(4),15,,,,aus dem Amerikanischen von Andrea Stumpf,,Carsten Germis,Wolfgang Franßen (Herausgeber),,The Guilt We Carry,,,Deutsche Literatur ; B Belletristik,"mit Lesebändchen, ","leicht berieben und bestoßen mit kleinen Randläsuren, ",3438,Heine - ,"2,5",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,20,15,3,,,
23119,"Vallejo, Irene","Elyssa, Königin von Karthago - Roman",Diogenes,Leinen (Hardcover) im Schutzumschlag,,390,1. Auflage,2024,,Zürich,1,1,Deutsch,,9783257072877,317+(2),17,,,,as dem Spanischen von Kristin Lohmann und Luis Ruby,,,,,El Silbido del Arquero,,,Deutsche Literatur ; B Belletristik,,"neuwertig, da nur zur Titelaufnahme aus der Folie entnommen",3438,Heine - ,"2,5",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,19,13,3,,,
23120,"Meister, Tara C.",Proben - Roman,Residenz,Pappband (Hardcover) im Schutzumschlag,,470,,2024,,Salzburg,2,1,Deutsch,,9783701717842,252+(4),15,,,,,,,,,,,,Deutsche Literatur ; B Belletristik,,"leicht berieben und bestoßen, ",3438,Heine - ,"2,5",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,22,14,3,,,
23121,"Streeruwitz, Marlene",Handbuch gegen den Krieg,Fischer Taschenbuch,Pappband (Hardcover),,210,1. Auflage,2024,,Frankfurt am Main,2,1,Deutsch,,9783596710676,79,10,,,,,,,,,,,,"Literatur, Rhetorik, Literaturwissenschaft","80 Seiten : Pappband ; 19.5 cm x 13.1 cm, 22 g ;  ; - Im Frühjahr 2022, kurz nach Kriegsbeginn in der Ukraine, veröffentlichte Marlene Streeruwitz ihr »Handbuch gegen den Krieg.« und löste eine breite Diskussion aus. Weil es immer Krieg gibt, schreibt sie, wissen wir nichts über Frieden. Warum werden Menschen ermordet und Städte zerstört? Krieg ist das Gegenteil von Leben und Demokratie. Marlene Streeruwitz entwickelt in ihrem Handbuch Denkansätze, die das Lebensrecht des Menschen ins Zentrum stellen. - Wie auch in ihren Romanen misst Marlene Streeruwitz das düstere Feld zwischen Patriarchat und Psychose, Vergangenheit und Gegenwart, zwischen Krieg und Frieden in erhellender Weise aus. ","leicht berieben und bestoßen, ",3438,Heine - ,"2,5",,1,,,,,724,Zeitgeschehen,,,,,Oktav,,,0,20,13,1,,,
23122,"Streeruwitz, Marlene",Handbuch für die Liebe,Fischer Taschenbuch,Pappband (Hardcover),,230,1. Auflage,2024,,Frankfurt am Main,2,1,Deutsch,,9783596710669,91+(4),10,,,,,,,,,,,,"Literatur, Rhetorik, Literaturwissenschaft","96 Seiten : Pappband ; 19.6 cm x 13 cm, 51 g ;  ; - Wie kann in Zeiten des Krieges an die Rettung der Welt gedacht werden? Mit der Freiheit ihres Romandenkens zeigt Marlene Streeruwitz mögliche Fluchtwege aus dem unübersichtlichen Chaos der Gegenwart auf. - Liebe gilt dabei als Antidot zum Krieg. »Was Liebe ist, wissen wir von Anfang an«, sie ist eine Grunderfahrung aus »der allerersten Zeit« unserer Existenz. Diese Liebe – jenseits von patriarchaler Besetzung und romantischen Idealen – gilt es zu bewahren und als Fluchtweg in eine freie und demokratische Gesellschaft auszuweiten. - Marlene Streeruwitz breitet kein geschlossenes Konzept aus, sondern lässt uns an einer Denkbewegung teilhaben, die in aller Offenheit neue Wege beschreitet. ","leicht berieben und bestoßen, ",3438,Heine - ,"2,5",,1,,,,,724,Zeitgeschehen,,,,,Oktav,,,0,20,13,1,,,
23123,"Vahter, Tauno",Die 11 Fluchten des Madis Jefferson - Roman,Residenz,illustierter Pappband (Hardcover),,450,,2024,,Salzburg,2,1,Deutsch,,9783701717811,253+(2),15,,,,aus dem Estnischen übersetzt von Maximilian Murmann,,,,,,,,Deutsche Literatur ; B Belletristik,,"leicht berieben und bestoßen, ",3438,Heine - ,"2,5",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,22,14,3,,,
23124,"Tijssens, Angelo",An Rändern - Roman,Rowohlt,Pappband (Hardcover) im Schutzumschlag,,320,Deutsche Erstausgabe,2024,,Hamburg,2,1,Deutsch,,9783498004002,nicht paginiert (etwa 128),14,,,,aus dem Niederländischen von Stefanie Ochel,,,,,De randen,,,Deutsche Literatur ; B Belletristik,"circa 128 Seiten ; 21 cm, 252 g ;  ; - Wie überlebt man die größte Einsamkeit, den tiefsten Schmerz? Und wie wird aus früh erfahrener Ablehnung mutige Selbstbehauptung? - Ein junger Mann kehrt nach dem Tod der Mutter in seine Heimat an die Küste Flanderns zurück. Hier trifft er nach vielen Jahren seine erste große Liebe wieder, die ihm nach wie vor Nähe und Zuflucht spendet. Er stellt sich aber auch den schmerzhaften Erinnerungen an seine traumatische Kindheit: an seine ihn misshandelnde Mutter und die Entdeckung seiner Homosexualität in einer Welt, in der es dafür keinen Platz gab. Seine Reise verbindet Liebesgeschichte, Abschied von der Vergangenheit und hoffnungsvollen Neubeginn auf eindrucksvolle Weise. - An Rändern ist ein schmaler Roman mit größter Wirkung: Auf wenigen Seiten entfaltet er eine ungeheure Wucht, verstörend und herzerwärmend, traurig und unglaublich empowernd zugleich. Ein Text mit Nachhall. - «Ein bestechender, leuchtender Text, der in eindringlichen Bildern vom Wesentlichen erzählt.» Yael Inokai","leicht berieben und bestoßen, ",3438,Heine - ,"2,5",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,21,14,2,,,
